,origin_crs,Count
1530,SEV,553
1531,SFA,519
1532,SFD,514
1533,SFL,513
1534,SFN,787
1535,SFO,550
1536,SFR,704
1537,SGB,793
1538,SGM,275
1539,SGN,584
1540,SGR,581
1541,SHB,723
1542,SHC,434
1543,SHD,342
1544,SHE,568
1545,SHF,665
1546,SHH,645
1547,SHI,713
1548,SHJ,515
1549,SHM,684
1550,SHN,435
1551,SHO,605
1552,SHP,588
1553,SHR,797
1554,SHU,771
1555,SHW,620
1556,SHY,408
1557,SIA,532
1558,SIC,444
1559,SID,581
1560,SIE,417
1561,SIH,590
1562,SIL,694
1563,SIP,748
1564,SIT,541
1565,SIV,223
1566,SJP,621
1567,SJS,581
1568,SKG,755
1569,SKI,392
1570,SKM,736
1571,SKN,256
1572,SKS,267
1573,SKW,579
1574,SLB,337
1575,SLD,514
1576,SLH,289
1577,SLK,578
1578,SLL,585
1579,SLO,727
1580,SLQ,553
1581,SLR,779
1582,SLV,580
1583,SLW,523
1584,SLY,793
1585,SMA,793
1586,SMB,502
1587,SMD,744
1588,SMG,587
1589,SMH,580
1590,SMK,707
1591,SML,645
1592,SMN,531
1593,SMO,606
1594,SMR,793
1595,SMT,585
1596,SMY,574
1597,SNA,437
1598,SND,680
1599,SNE,511
1600,SNF,548
1601,SNG,700
1602,SNH,516
1603,SNI,476
1604,SNK,489
1605,SNL,576
1606,SNN,514
1607,SNO,726
1608,SNR,588
1609,SNS,715
1610,SNT,508
1611,SNW,606
1612,SNY,709
1613,SOA,597
1614,SOB,596
1615,SOC,531
1616,SOE,532
1617,SOF,531
1618,SOG,538
1619,SOH,572
1620,SOK,575
1621,SOL,793
1622,SOM,413
1623,SON,401
1624,SOO,549
1625,SOP,497
1626,SOR,553
1627,SOT,532
1628,SOU,597
1629,SOV,532
1630,SOW,408
1631,SPA,739
1632,SPB,575
1633,SPH,525
1634,SPI,508
1635,SPK,673
1636,SPN,685
1637,SPO,718
1638,SPP,623
1639,SPT,521
1640,SPU,542
1641,SPY,433
1642,SQE,576
1643,SQU,517
1644,SRA,584
1645,SRC,590
1646,SRD,642
1647,SRG,688
1648,SRH,589
1649,SRI,793
1650,SRL,793
1651,SRN,510
1652,SRO,723
1653,SRS,590
1654,SRT,581
1655,SRU,577
1656,SRY,532
1657,SSC,410
1658,SSD,711
1659,SSE,579
1660,SSM,433
1661,SSS,523
1662,SST,606
1663,STA,591
1664,STD,771
1665,STE,590
1666,STH,677
